epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,506.016,0.71185,0.50261,0.86953,0.96048,0.94608,0.98187,0.86936,0.51094,0.35522,0.81603,0.00745429,0.00745429,0.00745429
92,511.426,0.70992,0.49444,0.86211,0.9581,0.93581,0.98097,0.86618,0.51517,0.35694,0.81822,0.007426,0.007426,0.007426
93,516.833,0.71789,0.50154,0.86947,0.94668,0.9555,0.98392,0.87435,0.50716,0.34592,0.81537,0.00739771,0.00739771,0.00739771
94,522.383,0.78426,0.5372,0.87648,0.86981,0.90818,0.95185,0.83473,0.54169,0.44015,0.82077,0.00736943,0.00736943,0.00736943
95,527.797,0.72774,0.50259,0.86832,0.94303,0.94855,0.98126,0.84705,0.58562,0.38259,0.83006,0.00734114,0.00734114,0.00734114
96,533.176,0.73124,0.49315,0.86342,0.96494,0.9453,0.98393,0.87605,0.4989,0.34331,0.81409,0.00731286,0.00731286,0.00731286
97,538.607,0.70964,0.48485,0.86258,0.95313,0.92993,0.97976,0.86562,0.52083,0.3543,0.81692,0.00728457,0.00728457,0.00728457
98,544.015,0.71404,0.47899,0.8644,0.96779,0.94324,0.9839,0.87626,0.49946,0.34222,0.81238,0.00725629,0.00725629,0.00725629
99,549.507,0.69849,0.48164,0.86449,0.96155,0.94932,0.98302,0.87192,0.50015,0.35025,0.81415,0.007228,0.007228,0.007228
100,555.027,0.69619,0.47611,0.86285,0.959,0.94724,0.98309,0.88195,0.49165,0.34208,0.81115,0.00719971,0.00719971,0.00719971
101,560.523,0.70414,0.48047,0.86654,0.94986,0.93079,0.97869,0.8702,0.51682,0.36342,0.81476,0.00717143,0.00717143,0.00717143
102,565.972,0.70916,0.48434,0.86024,0.96181,0.93583,0.98081,0.86523,0.54954,0.35786,0.81735,0.00714314,0.00714314,0.00714314
